,Domain,Resolver,Result
139,penguin.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 3324
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;penguin.com.                   IN      A
;; ANSWER SECTION:
penguin.com.            297     IN      A       170.171.208.122
;; AUTHORITY SECTION:
com.                    42443   IN      NS      h.gtld-servers.net.
com.                    42443   IN      NS      l.gtld-servers.net.
com.                    42443   IN      NS      f.gtld-servers.net.
com.                    42443   IN      NS      b.gtld-servers.net.
com.                    42443   IN      NS      g.gtld-servers.net.
com.                    42443   IN      NS      e.gtld-servers.net.
com.                    42443   IN      NS      c.gtld-servers.net.
com.                    42443   IN      NS      j.gtld-servers.net.
com.                    42443   IN      NS      d.gtld-servers.net.
com.                    42443   IN      NS      a.gtld-servers.net.
com.                    42443   IN      NS      i.gtld-servers.net.
com.                    42443   IN      NS      k.gtld-servers.net.
com.                    42443   IN      NS      m.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40845   IN      A       192.5.6.30
a.gtld-servers.net.     40845   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40845   IN      A       192.33.14.30
b.gtld-servers.net.     40845   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40845   IN      A       192.26.92.30
c.gtld-servers.net.     40845   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5240    IN      A       192.31.80.30
d.gtld-servers.net.     40845   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40845   IN      A       192.12.94.30
e.gtld-servers.net.     40845   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40845   IN      A       192.35.51.30"
140,aynrand.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 7513
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;aynrand.com.                   IN      A
;; ANSWER SECTION:
aynrand.com.            317     IN      A       64.98.145.30"
141,aynrand.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 7513
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;aynrand.com.                   IN      A
;; ANSWER SECTION:
aynrand.com.            899     IN      A       64.98.145.30"
142,aynrand.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 7513
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;aynrand.com.                   IN      A
;; ANSWER SECTION:
aynrand.com.            897     IN      A       64.98.145.30
;; AUTHORITY SECTION:
com.                    42436   IN      NS      g.gtld-servers.net.
com.                    42436   IN      NS      e.gtld-servers.net.
com.                    42436   IN      NS      m.gtld-servers.net.
com.                    42436   IN      NS      j.gtld-servers.net.
com.                    42436   IN      NS      l.gtld-servers.net.
com.                    42436   IN      NS      c.gtld-servers.net.
com.                    42436   IN      NS      k.gtld-servers.net.
com.                    42436   IN      NS      f.gtld-servers.net.
com.                    42436   IN      NS      i.gtld-servers.net.
com.                    42436   IN      NS      a.gtld-servers.net.
com.                    42436   IN      NS      b.gtld-servers.net.
com.                    42436   IN      NS      h.gtld-servers.net.
com.                    42436   IN      NS      d.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40838   IN      A       192.5.6.30
a.gtld-servers.net.     40838   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40838   IN      A       192.33.14.30
b.gtld-servers.net.     40838   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40838   IN      A       192.26.92.30
c.gtld-servers.net.     40838   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5233    IN      A       192.31.80.30
d.gtld-servers.net.     40838   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40838   IN      A       192.12.94.30
e.gtld-servers.net.     40838   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40838   IN      A       192.35.51.30"
143,aynrand.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 7513
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;aynrand.com.                   IN      A
;; ANSWER SECTION:
aynrand.com.            896     IN      A       64.98.145.30
;; AUTHORITY SECTION:
com.                    42435   IN      NS      h.gtld-servers.net.
com.                    42435   IN      NS      e.gtld-servers.net.
com.                    42435   IN      NS      b.gtld-servers.net.
com.                    42435   IN      NS      l.gtld-servers.net.
com.                    42435   IN      NS      k.gtld-servers.net.
com.                    42435   IN      NS      i.gtld-servers.net.
com.                    42435   IN      NS      f.gtld-servers.net.
com.                    42435   IN      NS      g.gtld-servers.net.
com.                    42435   IN      NS      d.gtld-servers.net.
com.                    42435   IN      NS      a.gtld-servers.net.
com.                    42435   IN      NS      j.gtld-servers.net.
com.                    42435   IN      NS      m.gtld-servers.net.
com.                    42435   IN      NS      c.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40837   IN      A       192.5.6.30
a.gtld-servers.net.     40837   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40837   IN      A       192.33.14.30
b.gtld-servers.net.     40837   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40837   IN      A       192.26.92.30
c.gtld-servers.net.     40837   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5232    IN      A       192.31.80.30
d.gtld-servers.net.     40837   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40837   IN      A       192.12.94.30
e.gtld-servers.net.     40837   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40837   IN      A       192.35.51.30"
144,aynrand.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 7513
;; flags: qr rd ra; QUERY: 1, ANSWER: 1, AUTHORITY: 13, ADDITIONAL: 11
;; QUESTION SECTION:
;aynrand.com.                   IN      A
;; ANSWER SECTION:
aynrand.com.            896     IN      A       64.98.145.30
;; AUTHORITY SECTION:
com.                    42435   IN      NS      a.gtld-servers.net.
com.                    42435   IN      NS      m.gtld-servers.net.
com.                    42435   IN      NS      i.gtld-servers.net.
com.                    42435   IN      NS      l.gtld-servers.net.
com.                    42435   IN      NS      g.gtld-servers.net.
com.                    42435   IN      NS      f.gtld-servers.net.
com.                    42435   IN      NS      h.gtld-servers.net.
com.                    42435   IN      NS      b.gtld-servers.net.
com.                    42435   IN      NS      j.gtld-servers.net.
com.                    42435   IN      NS      k.gtld-servers.net.
com.                    42435   IN      NS      d.gtld-servers.net.
com.                    42435   IN      NS      c.gtld-servers.net.
com.                    42435   IN      NS      e.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40837   IN      A       192.5.6.30
a.gtld-servers.net.     40837   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40837   IN      A       192.33.14.30
b.gtld-servers.net.     40837   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40837   IN      A       192.26.92.30
c.gtld-servers.net.     40837   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5232    IN      A       192.31.80.30
d.gtld-servers.net.     40837   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40837   IN      A       192.12.94.30
e.gtld-servers.net.     40837   IN      AAAA    2001:502:1ca1::30
f.gtld-servers.net.     40837   IN      A       192.35.51.30"
145,https://www.harpercollins.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 10006
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.harpercollins.com. IN      A
;; AUTHORITY SECTION:
harpercollins.com.      21600   IN      SOA     dbru.br.ns.els-gms.att.net. rm-hostmaster.ems.att.com. 438 21600 3600 1728000 21600"
146,https://www.harpercollins.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 10006
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.harpercollins.com. IN      A
;; AUTHORITY SECTION:
harpercollins.com.      1799    IN      SOA     dbru.br.ns.els-gms.att.net. rm-hostmaster.ems.att.com. 438 21600 3600 1728000 21600"
147,https://www.harpercollins.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 10006
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.harpercollins.com. IN      A
;; AUTHORITY SECTION:
harpercollins.com.      1799    IN      SOA     dbru.br.ns.els-gms.att.net. rm-hostmaster.ems.att.com. 438 21600 3600 1728000 21600"
148,https://www.harpercollins.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 10006
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.harpercollins.com. IN      A
;; AUTHORITY SECTION:
harpercollins.com.      1799    IN      SOA     dbru.br.ns.els-gms.att.net. rm-hostmaster.ems.att.com. 438 21600 3600 1728000 21600"
149,https://www.harpercollins.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 10006
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.harpercollins.com. IN      A
;; AUTHORITY SECTION:
harpercollins.com.      1798    IN      SOA     dbru.br.ns.els-gms.att.net. rm-hostmaster.ems.att.com. 438 21600 3600 1728000 21600"
150,expedia.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 63328
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;expedia.com.                   IN      A
;; ANSWER SECTION:
expedia.com.            32      IN      A       52.26.234.148
expedia.com.            32      IN      A       52.40.56.178"
151,expedia.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 63328
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;expedia.com.                   IN      A
;; ANSWER SECTION:
expedia.com.            59      IN      A       52.40.56.178
expedia.com.            59      IN      A       52.26.234.148"
152,expedia.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 63328
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;expedia.com.                   IN      A
;; ANSWER SECTION:
expedia.com.            59      IN      A       52.40.56.178
expedia.com.            59      IN      A       52.26.234.148
;; AUTHORITY SECTION:
com.                    42425   IN      NS      k.gtld-servers.net.
com.                    42425   IN      NS      e.gtld-servers.net.
com.                    42425   IN      NS      c.gtld-servers.net.
com.                    42425   IN      NS      i.gtld-servers.net.
com.                    42425   IN      NS      g.gtld-servers.net.
com.                    42425   IN      NS      b.gtld-servers.net.
com.                    42425   IN      NS      m.gtld-servers.net.
com.                    42425   IN      NS      l.gtld-servers.net.
com.                    42425   IN      NS      d.gtld-servers.net.
com.                    42425   IN      NS      h.gtld-servers.net.
com.                    42425   IN      NS      j.gtld-servers.net.
com.                    42425   IN      NS      f.gtld-servers.net.
com.                    42425   IN      NS      a.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40827   IN      A       192.5.6.30
a.gtld-servers.net.     40827   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40827   IN      A       192.33.14.30
b.gtld-servers.net.     40827   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40827   IN      A       192.26.92.30
c.gtld-servers.net.     40827   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5222    IN      A       192.31.80.30
d.gtld-servers.net.     40827   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40827   IN      A       192.12.94.30
e.gtld-servers.net.     40827   IN      AAAA    2001:502:1ca1::30"
153,expedia.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 63328
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;expedia.com.                   IN      A
;; ANSWER SECTION:
expedia.com.            58      IN      A       52.40.56.178
expedia.com.            58      IN      A       52.26.234.148
;; AUTHORITY SECTION:
com.                    42424   IN      NS      k.gtld-servers.net.
com.                    42424   IN      NS      c.gtld-servers.net.
com.                    42424   IN      NS      h.gtld-servers.net.
com.                    42424   IN      NS      l.gtld-servers.net.
com.                    42424   IN      NS      m.gtld-servers.net.
com.                    42424   IN      NS      i.gtld-servers.net.
com.                    42424   IN      NS      a.gtld-servers.net.
com.                    42424   IN      NS      f.gtld-servers.net.
com.                    42424   IN      NS      j.gtld-servers.net.
com.                    42424   IN      NS      d.gtld-servers.net.
com.                    42424   IN      NS      g.gtld-servers.net.
com.                    42424   IN      NS      e.gtld-servers.net.
com.                    42424   IN      NS      b.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     40826   IN      A       192.5.6.30
a.gtld-servers.net.     40826   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     40826   IN      A       192.33.14.30
b.gtld-servers.net.     40826   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     40826   IN      A       192.26.92.30
c.gtld-servers.net.     40826   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5221    IN      A       192.31.80.30
d.gtld-servers.net.     40826   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     40826   IN      A       192.12.94.30
e.gtld-servers.net.     40826   IN      AAAA    2001:502:1ca1::30"
